ok,run_id,config_id,seed,device,seconds,episodes_completed,stopped_early,stop_reason,episodes,collect_per_episode,updates_per_episode,initial_collect_steps,max_buffer_size,tau,rollout_length,lambda_entropy,eta,lr_value,lr_rho,lr_policy,fisher_damping,batch_size,epsilon,eval_return_mean,eval_return_std,eval_return_median,eval_return_min,eval_return_max,eval_length_mean,eval_done_rate,eval_success_rate,score,mean_best_prob,min_best_prob,mean_entropy,best_actions,best_probs,last_objective,last_primal_mse,last_dual_mse,last_theta_grad_norm,last_beta_grad_norm,last_policy_grad_norm,tail_objective_mean,tail_objective_std,tail_primal_mse_mean,tail_primal_mse_std,tail_dual_mse_mean,tail_dual_mse_std,tail_policy_grad_mean,tail_policy_grad_std,tail_theta_grad_mean,tail_theta_grad_std,eval_history,error
True,0,0,42,cuda:0,216.4786400794983,400,False,,400,20,10,512,12000,1000.0,3,0.02,0.1,0.001,0.003,0.001,0.03,256,0.3,-0.9999734386011134,2.224156070299059e-16,-0.9999734386011132,-0.9999734386011132,-0.9999734386011132,100.0,0.0,0.0,-1.0002262779127316,0.2702293384075165,0.2531602084636688,1.383800983428955,"[0, 3, 3, 3, 0, 0, 3, 3, 3, 1, 3, 3, 0, 3, 3, 0, 3, 0, 3, 1, 3, 3, 3, 3, 3]","[0.26993387937545776, 0.26791253685951233, 0.2604582905769348, 0.25786203145980835, 0.26402103900909424, 0.2655467987060547, 0.26955077052116394, 0.2666547894477844, 0.2824164032936096, 0.2760138213634491, 0.2654039263725281, 0.26791104674339294, 0.27677521109580994, 0.2675345838069916, 0.28937944769859314, 0.2650868594646454, 0.26769864559173584, 0.26336321234703064, 0.2531602084636688, 0.28138136863708496, 0.2661091387271881, 0.2744216322898865, 0.2651236951351166, 0.29588472843170166, 0.2761293947696686]",0.007983661256311137,0.008043426311249722,0.0005976505493858523,0.009095853888651905,0.012973661721477623,0.037510935217142105,0.008073831031490522,5.917711053774606e-05,0.008135376353263599,5.947818343558369e-05,0.0006154532177307315,2.5411519881950516e-05,0.026077698105946182,0.015676321061373726,0.01850236661673807,0.009607610100416848,"[{""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 50}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 100}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 150}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 200}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 250}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 300}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 350}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 400}]",
True,1,1,42,cuda:0,216.50578546524048,400,False,,400,20,10,512,12000,1000.0,3,0.02,0.1,0.001,0.003,0.001,0.1,256,0.3,-0.9999734386011134,2.224156070299059e-16,-0.9999734386011132,-0.9999734386011132,-0.9999734386011132,100.0,0.0,0.0,-1.0002215537340913,0.2660676109790802,0.2534070909023285,1.3849215507507324,"[0, 3, 3, 0, 0, 0, 3, 3, 3, 3, 0, 3, 0, 0, 3, 0, 3, 0, 0, 2, 3, 0, 0, 3, 3]","[0.2699415683746338, 0.26678523421287537, 0.25740131735801697, 0.25509631633758545, 0.26163047552108765, 0.26489493250846863, 0.26453492045402527, 0.25975826382637024, 0.27606576681137085, 0.26407286524772644, 0.2665327787399292, 0.26462021470069885, 0.2845804691314697, 0.26034873723983765, 0.27372491359710693, 0.26829853653907776, 0.2694029211997986, 0.2674253582954407, 0.2534070909023285, 0.26036912202835083, 0.2670609652996063, 0.2622227966785431, 0.2699500620365143, 0.27669331431388855, 0.2668713331222534]",0.007269892596525431,0.0073291345366248255,0.0005924194009939467,0.01026958770966157,0.011221430231031103,0.03642018511891365,0.007354719475301645,5.652136737076095e-05,0.007414173126705884,5.671504734201788e-05,0.0005945365140423991,2.698977826138629e-05,0.023248701533302666,0.014802871078901325,0.01838874980347918,0.010008642218862789,"[{""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 50}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 100}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 150}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 200}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 250}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 300}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 350}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 400}]",
True,2,2,42,cuda:0,176.93944811820984,400,False,,400,20,10,512,12000,1000.0,3,0.02,0.1,0.001,0.003,0.001,0.3,256,0.3,-0.9999734386011134,2.224156070299059e-16,-0.9999734386011132,-0.9999734386011132,-0.9999734386011132,100.0,0.0,0.0,-1.000169019767013,0.2663008534908295,0.25488516688346863,1.3848435878753662,"[0, 3, 3, 0, 0, 0, 3, 0, 3, 3, 0, 3, 0, 0, 3, 0, 3, 0, 0, 2, 3, 0, 0, 3, 3]","[0.2715457081794739, 0.26513880491256714, 0.25488516688346863, 0.2575956881046295, 0.2625006139278412, 0.2662261426448822, 0.2615911364555359, 0.25869104266166687, 0.2729603052139282, 0.26078084111213684, 0.26940831542015076, 0.26213815808296204, 0.28838297724723816, 0.260092169046402, 0.26959747076034546, 0.2706720232963562, 0.268466591835022, 0.27011731266975403, 0.25567755103111267, 0.2693948745727539, 0.26560428738594055, 0.2666948437690735, 0.27590659260749817, 0.2702527344226837, 0.26319998502731323]",0.005703327730236027,0.005766327777843034,0.0006300004760700628,0.0141465850011694,0.011539181181812947,0.03871871903538704,0.005774968727044907,5.309672820373938e-05,0.005835583380992572,5.3659660590283025e-05,0.0006061465394766461,2.4402227669457625e-05,0.01793318078154698,0.01122079954872193,0.016170728566827556,0.008337317041221964,"[{""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 50}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 100}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 150}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 200}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 250}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 300}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 350}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 400}]",
True,3,3,42,cuda:0,195.16997504234314,400,False,,400,20,10,512,12000,1000.0,3,0.02,0.1,0.001,0.003,0.003,0.03,256,0.3,-0.04340619999999995,0.0,-0.04340619999999995,-0.04340619999999995,-0.04340619999999995,8.0,1.0,1.0,-0.04384016771263826,0.3943827068805695,0.2748800814151764,1.2505253553390503,"[3, 3, 3, 1, 3, 3, 1, 1, 3, 1, 3, 1, 1, 3, 1, 3, 1, 1, 1, 1, 3, 3, 3, 3, 1]","[0.2830412685871124, 0.28986290097236633, 0.3058461546897888, 0.31735140085220337, 0.2748800814151764, 0.2779853045940399, 0.43113094568252563, 0.3539755046367645, 0.3785647749900818, 0.5425530076026917, 0.2754944860935211, 0.2947688400745392, 0.40780723094940186, 0.4596754312515259, 0.7223250865936279, 0.2976780831813812, 0.32348549365997314, 0.4583105444908142, 0.33583250641822815, 0.8431891202926636, 0.291953444480896, 0.3858356773853302, 0.4487328827381134, 0.48083263635635376, 0.37845486402511597]",0.018885164358210818,0.018986151041721744,0.0010098668351092644,0.021719124618812497,0.018420410476195408,0.0930253341794014,0.018804532717389588,0.00012714045549939385,0.01890681647074006,0.00012667108801180492,0.0010228375335047486,2.7191201534485258e-05,0.10453552041202784,0.03138305172759966,0.031166302086224215,0.012013719536231768,"[{""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 50}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 100}, {""eval_return_mean"": -0.04340619999999995, ""eval_return_std"": 0.0, ""eval_return_median"": -0.04340619999999995, ""eval_return_min"": -0.04340619999999995, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 8.0, ""eval_done_rate"": 1.0, ""eval_success_rate"": 1.0, ""episode"": 150}, {""eval_return_mean"": -0.04340619999999995, ""eval_return_std"": 0.0, ""eval_return_median"": -0.04340619999999995, ""eval_return_min"": -0.04340619999999995, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 8.0, ""eval_done_rate"": 1.0, ""eval_success_rate"": 1.0, ""episode"": 200}, {""eval_return_mean"": -0.04340619999999995, ""eval_return_std"": 0.0, ""eval_return_median"": -0.04340619999999995, ""eval_return_min"": -0.04340619999999995, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 8.0, ""eval_done_rate"": 1.0, ""eval_success_rate"": 1.0, ""episode"": 250}, {""eval_return_mean"": -0.04340619999999995, ""eval_return_std"": 0.0, ""eval_return_median"": -0.04340619999999995, ""eval_return_min"": -0.04340619999999995, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 8.0, ""eval_done_rate"": 1.0, ""eval_success_rate"": 1.0, ""episode"": 300}, {""eval_return_mean"": -0.04340619999999995, ""eval_return_std"": 0.0, ""eval_return_median"": -0.04340619999999995, ""eval_return_min"": -0.04340619999999995, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 8.0, ""eval_done_rate"": 1.0, ""eval_success_rate"": 1.0, ""episode"": 350}, {""eval_return_mean"": -0.04340619999999995, ""eval_return_std"": 0.0, ""eval_return_median"": -0.04340619999999995, ""eval_return_min"": -0.04340619999999995, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 8.0, ""eval_done_rate"": 1.0, ""eval_success_rate"": 1.0, ""episode"": 400}]",
True,4,4,42,cuda:0,203.138023853302,400,False,,400,20,10,512,12000,1000.0,3,0.02,0.1,0.001,0.003,0.003,0.1,256,0.3,-0.04340619999999995,0.0,-0.04340619999999995,-0.04340619999999995,-0.04340619999999995,8.0,1.0,1.0,-0.04369772045457412,0.2863285803794861,0.27276572585105896,1.3781901597976685,"[3, 3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 1, 3, 3, 1, 1, 1, 3, 3, 3, 3, 3]","[0.2753455936908722, 0.2819513976573944, 0.2777214050292969, 0.28403234481811523, 0.27470114827156067, 0.2751234173774719, 0.2941494584083557, 0.2801187336444855, 0.2979801893234253, 0.3091127574443817, 0.2781848609447479, 0.28103893995285034, 0.27644115686416626, 0.2867365777492523, 0.3234198987483978, 0.2773514688014984, 0.27925825119018555, 0.27276572585105896, 0.27950987219810486, 0.3162006437778473, 0.2799263596534729, 0.285953164100647, 0.2771779000759125, 0.30561134219169617, 0.28840190172195435]",0.01024535283177363,0.010311077163650177,0.0006572433187654621,0.015097386007962918,0.008436938528298032,0.0379958413541317,0.010372559397186685,7.99475744503033e-05,0.01043778875389582,7.89064526347376e-05,0.0006522935670913722,2.3262327949588508e-05,0.03130952890962362,0.017302786633088558,0.02181203917898983,0.011849258824328164,"[{""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 50}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 100}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 150}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 200}, {""eval_return_mean"": -0.04340619999999995, ""eval_return_std"": 0.0, ""eval_return_median"": -0.04340619999999995, ""eval_return_min"": -0.04340619999999995, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 8.0, ""eval_done_rate"": 1.0, ""eval_success_rate"": 1.0, ""episode"": 250}, {""eval_return_mean"": -0.04340619999999995, ""eval_return_std"": 0.0, ""eval_return_median"": -0.04340619999999995, ""eval_return_min"": -0.04340619999999995, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 8.0, ""eval_done_rate"": 1.0, ""eval_success_rate"": 1.0, ""episode"": 300}, {""eval_return_mean"": -0.04340619999999995, ""eval_return_std"": 0.0, ""eval_return_median"": -0.04340619999999995, ""eval_return_min"": -0.04340619999999995, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 8.0, ""eval_done_rate"": 1.0, ""eval_success_rate"": 1.0, ""episode"": 350}, {""eval_return_mean"": -0.04340619999999995, ""eval_return_std"": 0.0, ""eval_return_median"": -0.04340619999999995, ""eval_return_min"": -0.04340619999999995, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 8.0, ""eval_done_rate"": 1.0, ""eval_success_rate"": 1.0, ""episode"": 400}]",
True,5,5,42,cuda:0,129.0350480079651,250,True,score -1.00026 below global best -0.04370 by margin 0.2,400,20,10,512,12000,1000.0,3,0.02,0.1,0.001,0.003,0.003,0.3,256,0.3,-0.9999734386011134,2.224156070299059e-16,-0.9999734386011132,-0.9999734386011132,-0.9999734386011132,100.0,0.0,0.0,-1.0002557284303053,0.27285104274749755,0.2581346035003662,1.383907437324524,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[0.2676030397415161, 0.2787114083766937, 0.2685369849205017, 0.26575538516044617, 0.2718753218650818, 0.26923635601997375, 0.27542582154273987, 0.27023184299468994, 0.28769248723983765, 0.2745058834552765, 0.2769966423511505, 0.2750755846500397, 0.273891419172287, 0.26678764820098877, 0.28554871678352356, 0.27142319083213806, 0.28047361969947815, 0.2685968577861786, 0.2606630325317383, 0.2581346035003662, 0.27756619453430176, 0.27222374081611633, 0.26049351692199707, 0.2864379584789276, 0.2773888111114502]",0.007994725512471431,0.008115113648480572,0.0012038813600914054,0.014376186755919203,0.02976785500762739,0.036143895238637924,0.007700289088226625,0.00014612836702303163,0.00781272377692648,0.00015390251537788284,0.001124346886998541,9.371547733906805e-05,0.024793863533996045,0.016723695046450427,0.019909451261009875,0.011505287872724866,"[{""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 50}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 100}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 150}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 200}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 250}]",
