run_idx,algorithm,dataset_size,epsilon,proportions,proportion_key,reset_mode,extra_terminal_steps,seed,status,error,feature_coverage,greedy_on_data_quality,greedy_optimal_states_quality,greedy_avg_reward,greedy_success_rate,greedy_v_x0,greedy_v_gap,solver_on_data_quality,solver_optimal_states_quality,solver_avg_reward,solver_success_rate,solver_v_x0,solver_v_gap,elapsed_seconds,alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_lambda,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,beta_update,policy_optimizer,policy_gradient,reinforce_samples,state_weight_update,device,torch_threads,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm
1,Generalized FOGAS,4000,0.0,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,1.4653047701622464,1.9616340201183546e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.0004748452048658648,0.00034903617354421843,-0.82274123760695,1.0,-0.8230225495455893,0.0004037224090405011,74.40688405900073,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:0,1,7.378029634337818,73.07190173610627,-7.4435961905154295,7.4488302637939405,7117.149895972379,0.0241253058414402,3.4059488506964737,0.03480622871927968
4,Generalized FOGAS,16000,0.0,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,1.4684255651635614,1.962615573354719e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.0004955746628286327,0.00036413570539345195,-0.82274123760695,1.0,-0.8230288642650617,0.00041696858353144553,75.51181859000098,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:3,1,7.515097213147261,67.38129639514487,-7.686385202522313,7.585533957536556,7112.589104643206,0.024293542089670512,3.248897058580952,0.04160628940650315
2,Generalized FOGAS,8000,0.0,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,1.466840006411296,1.9616340201183546e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.0004912479760971252,0.0003610586043794864,-0.82274123760695,1.0,-0.8230304500694569,0.0004177354647177809,75.51261608800087,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:1,1,7.437145523736579,70.5441216663413,-7.558316763946518,7.507270849198779,7107.57349520164,0.02429749589557456,3.381431266861242,0.03730034665054269
3,Generalized FOGAS,12000,0.0,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,1.4678003856874062,1.9616340201183546e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.0004624605574338855,0.0003398456929081616,-0.82274123760695,1.0,-0.8230165786093563,0.0003940921035637157,75.39525082900036,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:2,1,7.651802957304255,68.51244826320803,-7.949936549919183,7.723604436484001,7116.945449421698,0.024036989496694597,3.2627307813316877,0.04372463385335994
5,Generalized FOGAS,20000,0.0,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,1.4688506789151101,1.9625665073520523e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.000467034772320644,0.0003431486726880193,-0.82274123760695,1.0,-0.8230152949281053,0.00039414844302181165,76.17098283300038,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:4,1,7.5885210144029625,63.45724651847597,-8.133196102593242,7.659123470984415,7105.150704973911,0.02401524020118744,3.0663825700501257,0.043116299775648806
6,Generalized FOGAS,4000,0.1,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,1.5557673313208145,1.962247548429143e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.194843513975412,0.14388457573745397,-0.9174655068217653,0.99,-0.9147116649238859,0.15365925335942476,76.66226168900175,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:5,1,2.307994460154667,100.87563420881358,-17.14726999908324,2.3761133915831905,3092.782282624407,0.6179068621061143,3.2087442289193007,0.014172060345205148
8,Generalized FOGAS,12000,0.1,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,1.5488595087238135,1.9744780803862732e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.27297359580740277,0.20210027850884352,-0.9232587107595972,0.99,-0.9352982695259026,0.20191266712798914,77.48761266399924,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:7,1,3.8034381924226963,101.501736817687,-13.695742159815882,3.8676678255130614,2520.424561593018,1.1284504895387606,2.9448693209160153,0.013513564362320436
7,Generalized FOGAS,8000,0.1,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,1.5504081303501414,1.968861471908425e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.3371820514224266,0.2479233362382848,-0.9657900184750483,0.92,-0.9713699305871724,0.2616061311206475,77.4343759809999,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:6,1,2.879783664001769,112.24315334378292,-15.931900765032482,2.94839216368508,2736.2074526806973,0.40236590273837086,3.2676996847395494,0.014258739652027088
9,Generalized FOGAS,16000,0.1,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,1.5570381682470642,1.972617824621101e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.29709686509777083,0.2206153099939083,-0.9330455790764316,0.98,-0.94148163064119,0.21539869664273073,72.78422115299873,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:0,1,3.991145129907709,95.36038579189736,-13.809667208810785,4.054976155337362,2117.7260034941996,0.8309283981697859,2.848604055178537,0.01494283473255954
13,Generalized FOGAS,12000,0.3,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,1.8127157949595638,0.026619316294751078,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.28547345629892495,0.21347049071711693,-0.9709939781940805,0.94,-0.9506663168780564,0.21680692660737974,72.51308164499824,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:4,1,-2.7857680598194836,66.64421269468396,-12.130510870690074,-2.6485470292536184,1965.6638123728428,1.36181873550588,2.815887402069963,0.018186283811389224
11,Generalized FOGAS,4000,0.3,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,1.8072701370943494,0.0362243012354966,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.3136064345479924,0.2348145112523555,-0.9638809690065616,0.92,-0.9561305335138737,0.23133100709163545,72.55996318500002,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:2,1,-1.5253640652129352,67.52306044708568,-14.914684745536542,-1.3915384025039235,2603.037450955516,1.0855413179026394,2.720358757695205,0.02109958531888736
10,Generalized FOGAS,20000,0.1,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,1.5568760149344851,1.969277160792289e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.34272878892465514,0.2539390854454733,-0.9279839142040045,0.98,-0.9576693530323798,0.24947688503968593,72.9011000749997,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:1,1,3.938910799450511,104.5077546894273,-13.994159602456921,4.001270858180003,2430.696975202858,0.6781708556098658,2.941732161442892,0.01431079676714847
12,Generalized FOGAS,8000,0.3,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,1.80600932883563,1.960160768674992e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.3001906466110841,0.2251036926818242,-0.9546113480735614,0.97,-0.9553870121057366,0.22841120266752732,72.83198003399957,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:3,1,-2.217943198686781,63.12458015725045,-13.222080846325422,-2.0837326680646364,2180.9461533926155,1.367159269273054,2.9135675472743277,0.018466938591192274
14,Generalized FOGAS,16000,0.3,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,1.8174392737254355,0.02305300414262749,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.29466736066244187,0.21988734467493531,-0.9496400674664696,0.97,-0.9503600340761673,0.2200243987517083,74.12243656099963,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:5,1,-2.431401094513669,71.1240230539751,-12.93181322797817,-2.2904492890692887,1852.983053014222,1.0078561588793213,2.780953175453021,0.019139900329705955
16,Generalized FOGAS,4000,0.5,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,2.3919420036736225,0.25147507828808807,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.4988093175581794,0.39239044734477513,-1.0330472269719717,0.51,-1.0075223848071964,0.36162538650981324,73.34824279300119,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:7,1,-2.4936712355102415,19.7059695398325,-11.536736820908407,-2.2815293561097336,2147.3801120256494,2.2876461617961112,2.6011700328468903,0.026341685316986867
15,Generalized FOGAS,20000,0.3,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,1.811858720623536,0.020619233739399733,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.3052003130988562,0.22840426587023976,-0.9339276512649848,0.99,-0.9506186355785765,0.2252343926504335,73.94427486000131,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:6,1,-3.12663868413045,68.66989249046085,-13.924664818242114,-2.9890508783681424,1587.5048853852663,1.0202809414470744,2.66154380207969,0.01997227567049981
17,Generalized FOGAS,8000,0.5,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,2.4305859087854067,0.039480730188916215,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.5014121539913298,0.3831364704149012,-1.038510883730693,0.62,-1.012518249343882,0.36813868989369414,73.12294289400052,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:0,1,-1.8613729867845619,4.677367298374154,-9.114174510245725,-1.6511325806060633,2191.2487209996784,1.5762210132991754,2.3622537776715697,0.028597590235531843
20,Generalized FOGAS,20000,0.5,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,2.4240280261735037,2.117579441134807e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.4954615087981992,0.38060106701415647,-1.0109243455754306,0.6,-1.0096200745475725,0.3639215918989933,72.68219363699973,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:3,1,-3.130402260329115,19.669369106616976,-9.63677365679412,-2.927297052515899,1411.9292388460149,1.633304863015187,2.6702344565024037,0.02674349574690435
19,Generalized FOGAS,16000,0.5,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,2.423485578823807,0.04423699711355868,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.5407052217917873,0.4225798176918311,-1.0446299328624253,0.5,-1.015750505210851,0.39051624405577157,74.44486417699954,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:2,1,-3.1418809366723046,15.604943084279252,-12.007800947823227,-2.920700589279303,1450.2089969384074,1.758713671376964,1.9489685286905425,0.03135787793356868
18,Generalized FOGAS,12000,0.5,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,2.4536641856344126,2.069256810755717e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.4851362607509022,0.3735774741543225,-1.0129361059347344,0.58,-1.007378330913739,0.35711063927935427,74.73867034099749,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:1,1,-3.3740014187364267,14.163868763919583,-11.694003074986671,-3.149661692102694,1781.469919213666,2.225278796404213,2.445568682545914,0.030137366384286397
21,Generalized FOGAS,4000,0.7,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,801.2916400336106,0.4609045176362161,0.6468180626188853,-0.9948462247926807,0.0,-1.0000000000000004,0.42542102974332047,0.6041013996636232,0.7711415214379177,-1.002241089286941,0.02,-1.014283710412602,0.5362963066347272,75.45625633800046,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:4,1,3.0776875429205175,-24.476792716784907,-2.2230138027634716,3.3170733898782014,2310.710770925831,2.8818687237684038,2.633890344787152,0.03611558793269746
22,Generalized FOGAS,8000,0.7,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,20.53397078184585,0.4534622467078279,0.6468180626188853,-0.9948462247926807,0.0,-1.0000000000000004,0.42542102974332047,0.5629359187927347,0.5932670905265411,-1.0145074216708636,0.03,-1.017871830892435,0.48373854444402037,75.82490921000135,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:5,1,1.7656599961180799,-28.5237401410695,-2.328130369775976,2.012928293579439,1961.9178120640402,2.8246233377600802,2.603442669320886,0.03739640619204854
23,Generalized FOGAS,12000,0.7,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,14.153328932008606,0.466162213565153,0.6468180626188853,-0.9948462247926807,0.0,-1.0000000000000004,0.42542102974332047,0.5536747965873173,0.5647267663274885,-1.0254869556248964,0.02,-1.0170353924429982,0.46926242614328884,76.15731950700138,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:6,1,1.7619453130848521,-34.78483032058417,-3.9418557466826325,2.0059968014442706,1948.1948824869078,3.137310596029071,2.227249751404865,0.03652647398474974
24,Generalized FOGAS,16000,0.7,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,11.720105525743826,0.4757110759630642,0.6468180626188853,-0.9948462247926807,0.0,-1.0000000000000004,0.42542102974332047,0.5518741235589091,0.5527003322192522,-1.0292505931411222,0.06,-1.0185403299390292,0.46275396001523106,76.22627680799997,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:7,1,1.9397473735981476,-28.120878605983247,-3.500170704537336,2.1890356999297493,1806.830256356175,2.988080489854867,2.3472527848297164,0.036609730756549295
26,Generalized FOGAS,4000,0.0,80% optimal-eps / 20% random,80_20,custom_x0,3,42,ok,,1.73025019797144,0.033948706274728374,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.03269632013570031,0.009041375102801529,-0.8766158779959565,0.99,-0.857585686344104,0.01287503733997374,72.37277516799986,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:1,1,-7.754259567323096,134.77233019460317,-16.933569079279515,-7.567102549071996,6042.2512740284865,2.1168706114423457,2.1339678092357475,0.025053675842508675
27,Generalized FOGAS,8000,0.0,80% optimal-eps / 20% random,80_20,custom_x0,3,42,ok,,1.7232813882204403,0.018853147964108474,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.04225155882633165,0.007572924370448993,-0.8711719975704751,0.98,-0.8549538638080552,0.010608270629233318,71.94323924499986,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:2,1,-8.157704366489666,164.61013859911225,-19.30319868520184,-7.976460445277777,5867.283318452864,1.335069206599387,2.545734052418983,0.024903999413140754
28,Generalized FOGAS,12000,0.0,80% optimal-eps / 20% random,80_20,custom_x0,3,42,ok,,1.7799914848833318,0.049245203644185484,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.0467006826777859,0.0111007138984213,-0.8848553336427112,0.98,-0.8684567649766857,0.015459566141224595,72.83194811199974,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:3,1,-7.762745888669599,162.57575494693538,-16.16375542406637,-7.568848392883063,5563.254696236697,1.4651331940655519,2.6358287661305115,0.026612938831815203
25,Generalized FOGAS,20000,0.7,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,11.783005548024825,0.4564955699565025,0.6468180626188853,-0.9948462247926807,0.0,-1.0000000000000004,0.42542102974332047,0.5819463529061223,0.5922412623079705,-1.0019642266890594,0.02,-1.0207103335747727,0.4932142236397182,75.93525288300043,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:0,1,2.7217277230599026,-38.98856662434021,-1.5563932146577009,2.9689833591579706,1827.1847956554,3.2797810408263812,2.66319204931975,0.035814330560159986
29,Generalized FOGAS,16000,0.0,80% optimal-eps / 20% random,80_20,custom_x0,3,42,ok,,1.750753471705161,0.05388296518900879,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.03817879540395983,0.010033037020523649,-0.8802057375256537,0.98,-0.8638647589965999,0.014412685511302144,73.89256420399943,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:4,1,-8.3831768475736,171.46559269616648,-18.877563051520543,-8.205048229020713,5316.587577320602,1.529905828250929,2.1464495335092533,0.024652593833548463
31,Generalized FOGAS,4000,0.1,80% optimal-eps / 20% random,80_20,custom_x0,3,42,ok,,1.9229657827324562,0.060524529244132895,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.21392356385830572,0.17432183104570648,-0.9548944635971539,0.91,-0.9477335777668404,0.18946130901249983,72.62563585200041,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:6,1,-5.269789248157325,85.91568580492353,-11.447158853857232,-5.0841324227066345,3075.6994299563453,2.8564759317399946,1.9907168508979483,0.02754676513202872
30,Generalized FOGAS,20000,0.0,80% optimal-eps / 20% random,80_20,custom_x0,3,42,ok,,1.7377031755237975,0.046184067377165246,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.04345267836038061,0.011435687192441632,-0.8874153788095862,0.98,-0.8705668177199991,0.016548948062007632,73.42641915599961,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:5,1,-8.654643579369932,180.9789821945708,-20.057338275813336,-8.473059008740957,5278.977439650401,1.4893140145407517,2.4699017987093974,0.02592475926258505
32,Generalized FOGAS,8000,0.1,80% optimal-eps / 20% random,80_20,custom_x0,3,42,ok,,1.869629988669877,0.029405450147368076,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.23291573910580451,0.19133887046703146,-0.9458871332245384,0.94,-0.940101717009655,0.18668827728118545,73.45445901499988,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:7,1,-4.588451069350002,96.63754115922669,-12.807099688811661,-4.423599663309234,2447.3887473979617,1.4686382895138903,1.968499195931486,0.03661549992928707
33,Generalized FOGAS,12000,0.1,80% optimal-eps / 20% random,80_20,custom_x0,3,42,ok,,1.8429557418278057,0.01855828150703272,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.1729425931406716,0.13748694442592607,-0.9355190933676145,0.94,-0.9278050080791167,0.14572702510687247,73.64945346399873,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:0,1,-5.20116677355891,73.73418049187917,-13.298725187164804,-5.019583468317909,2433.071211968913,2.0562649609057897,2.3586037497497494,0.027664547564969243
34,Generalized FOGAS,16000,0.1,80% optimal-eps / 20% random,80_20,custom_x0,3,42,ok,,1.8099135657385244,0.001544121143122396,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.23909501013320794,0.19196232873865113,-0.9452424457368752,0.94,-0.939956100668052,0.1908299249018258,73.57150081700092,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:1,1,-6.1122552706372595,111.9194330684561,-16.073998736884025,-5.945682965975838,2314.1957591191454,1.8701687467139925,2.224657522489291,0.021174584397728523
36,Generalized FOGAS,4000,0.3,80% optimal-eps / 20% random,80_20,custom_x0,3,42,ok,,2.0388274508447135,0.07426368914764477,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.2956179104887005,0.23257644226815483,-0.9411479580413621,0.99,-0.9546333617238002,0.22195724533263375,73.22977115399954,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:3,1,-4.511755226395595,55.10602060583489,-13.009069409559327,-4.31895626590435,2698.0484947371197,2.186177183005494,2.318316707318878,0.027776713198224997
35,Generalized FOGAS,20000,0.1,80% optimal-eps / 20% random,80_20,custom_x0,3,42,ok,,1.8001717380106677,0.025888010665369006,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.19138556469638462,0.15169371713909321,-0.9245724979874261,0.98,-0.9268222168727153,0.15801521421339784,73.55639339899972,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:2,1,-5.334789652934081,86.87183247551826,-14.162070066742347,-5.1649063989906985,2329.9122610180666,1.7560934112416242,2.0367399845985075,0.0250656253244535
37,Generalized FOGAS,8000,0.3,80% optimal-eps / 20% random,80_20,custom_x0,3,42,ok,,2.108485777209344,0.029738640487536064,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.28774432345588546,0.23413464720611402,-0.9456321554465998,0.94,-0.9659712373469677,0.23489795904170752,73.96818290999909,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:4,1,-5.218249554089278,40.618645634572516,-11.886405391563686,-5.006113337753645,2321.8097399495255,1.9673921754478705,1.8828494269752645,0.03421060955508222
38,Generalized FOGAS,12000,0.3,80% optimal-eps / 20% random,80_20,custom_x0,3,42,ok,,2.1035420502565616,0.0022093592274546703,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.27852838140196573,0.22329590917911357,-0.9435779577261486,0.95,-0.9596167802485395,0.22188182401637158,73.9929425320006,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:5,1,-5.285598477836799,56.03537442885134,-12.19110708268078,-5.083882592443275,1839.885789925797,2.0807550305342195,2.2801124438138354,0.029761157056118953
39,Generalized FOGAS,16000,0.3,80% optimal-eps / 20% random,80_20,custom_x0,3,42,ok,,2.0868004400864506,0.041538834228741765,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.2687796099352895,0.21557748960602857,-0.9406225559086536,0.96,-0.9582080414142579,0.21858412035738878,74.24483487299767,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:6,1,-6.28958574632702,65.18175964068398,-14.468711960423938,-6.089813098784616,1861.7667423057799,2.3044233808112478,2.157709474081456,0.025238020157769145
40,Generalized FOGAS,20000,0.3,80% optimal-eps / 20% random,80_20,custom_x0,3,42,ok,,2.127579191425682,0.04347022586270643,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.25619400734241765,0.21003587516734826,-0.9499569915065561,0.9,-0.959527546058927,0.21435224762983954,74.07980653199957,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:7,1,-5.361161901279777,62.72520154851118,-13.839818562434033,-5.155627872970215,1652.2537767434842,2.4004029054115703,2.351510238081583,0.029056652330020555
