feature_type,reset_name,reset_probs,policy_fraction,random_fraction,epsilon,n_transitions,mean_steps,successes,solver_alpha,solver_eta,solver_rho,solver_T,solver_beta,dataset_rows,status,error
rbf,x0_40_custom_60,"{""custom"": 0.6, ""x0"": 0.4}",0.6,0.4,0.6,25000,193.6,2,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_40_custom_60,"{""custom"": 0.6, ""x0"": 0.4}",0.4,0.6,0.0,25000,198.3,2,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_40_custom_60,"{""custom"": 0.6, ""x0"": 0.4}",0.4,0.6,0.1,25000,190.4,4,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_40_custom_60,"{""custom"": 0.6, ""x0"": 0.4}",0.4,0.6,0.2,25000,195.6,3,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_40_custom_60,"{""custom"": 0.6, ""x0"": 0.4}",0.4,0.6,0.4,25000,195.4,2,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_40_custom_60,"{""custom"": 0.6, ""x0"": 0.4}",0.4,0.6,0.6,25000,199.5,2,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_40_custom_60,"{""custom"": 0.6, ""x0"": 0.4}",0.2,0.8,0.0,25000,198.5,1,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_40_custom_60,"{""custom"": 0.6, ""x0"": 0.4}",0.2,0.8,0.1,25000,199.8,1,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_40_custom_60,"{""custom"": 0.6, ""x0"": 0.4}",0.2,0.8,0.2,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_40_custom_60,"{""custom"": 0.6, ""x0"": 0.4}",0.2,0.8,0.4,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_40_custom_60,"{""custom"": 0.6, ""x0"": 0.4}",0.2,0.8,0.6,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_40_custom_60,"{""custom"": 0.6, ""x0"": 0.4}",0.0,1.0,0.0,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_40_custom_60,"{""custom"": 0.6, ""x0"": 0.4}",0.0,1.0,0.1,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_40_custom_60,"{""custom"": 0.6, ""x0"": 0.4}",0.0,1.0,0.2,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_40_custom_60,"{""custom"": 0.6, ""x0"": 0.4}",0.0,1.0,0.4,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_40_custom_60,"{""custom"": 0.6, ""x0"": 0.4}",0.0,1.0,0.6,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",1.0,0.0,0.0,25000,191.1,6,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",1.0,0.0,0.1,25000,190.1,6,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",1.0,0.0,0.2,25000,190.1,6,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",1.0,0.0,0.4,25000,188.0,7,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",1.0,0.0,0.6,25000,191.3,6,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",0.8,0.2,0.0,25000,191.6,4,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",0.8,0.2,0.1,25000,185.3,6,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",0.8,0.2,0.2,25000,185.3,6,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",0.8,0.2,0.4,25000,188.0,5,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",0.8,0.2,0.6,25000,190.4,3,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",0.6,0.4,0.0,25000,191.8,4,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",0.6,0.4,0.1,25000,193.1,3,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",0.6,0.4,0.2,25000,191.3,4,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",0.6,0.4,0.4,25000,192.9,5,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",0.6,0.4,0.6,25000,194.5,2,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",0.4,0.6,0.0,25000,196.7,2,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",0.4,0.6,0.1,25000,198.5,1,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",0.4,0.6,0.2,25000,197.9,1,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",0.4,0.6,0.4,25000,195.3,2,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",0.4,0.6,0.6,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",0.2,0.8,0.0,25000,199.1,1,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",0.2,0.8,0.1,25000,198.9,2,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",0.2,0.8,0.2,25000,198.9,2,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",0.2,0.8,0.4,25000,199.4,1,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",0.2,0.8,0.6,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",0.0,1.0,0.0,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",0.0,1.0,0.1,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",0.0,1.0,0.2,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",0.0,1.0,0.4,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_60_custom_40,"{""custom"": 0.4, ""x0"": 0.6}",0.0,1.0,0.6,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",1.0,0.0,0.0,25000,179.4,6,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",1.0,0.0,0.1,25000,190.7,4,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",1.0,0.0,0.2,25000,186.5,5,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",1.0,0.0,0.4,25000,184.3,5,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",1.0,0.0,0.6,25000,191.7,3,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",0.8,0.2,0.0,25000,187.7,6,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",0.8,0.2,0.1,25000,185.9,7,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",0.8,0.2,0.2,25000,183.0,7,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",0.8,0.2,0.4,25000,186.0,6,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",0.8,0.2,0.6,25000,188.8,3,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",0.6,0.4,0.0,25000,195.2,3,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",0.6,0.4,0.1,25000,191.4,6,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",0.6,0.4,0.2,25000,190.1,5,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",0.6,0.4,0.4,25000,189.1,5,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",0.6,0.4,0.6,25000,187.6,4,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",0.4,0.6,0.0,25000,194.2,4,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",0.4,0.6,0.1,25000,191.6,4,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",0.4,0.6,0.2,25000,187.6,6,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",0.4,0.6,0.4,25000,188.9,5,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",0.4,0.6,0.6,25000,199.9,1,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",0.2,0.8,0.0,25000,199.6,4,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",0.2,0.8,0.1,25000,189.9,7,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",0.2,0.8,0.2,25000,192.8,5,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",0.2,0.8,0.4,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",0.2,0.8,0.6,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",0.0,1.0,0.0,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",0.0,1.0,0.1,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",0.0,1.0,0.2,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",0.0,1.0,0.4,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_80_custom_20,"{""custom"": 0.2, ""x0"": 0.8}",0.0,1.0,0.6,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",1.0,0.0,0.0,25000,191.7,3,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",1.0,0.0,0.1,25000,194.4,3,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",1.0,0.0,0.2,25000,194.9,3,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",1.0,0.0,0.4,25000,195.4,3,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",1.0,0.0,0.6,25000,195.9,3,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",0.8,0.2,0.0,25000,197.1,1,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",0.8,0.2,0.1,25000,198.5,4,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",0.8,0.2,0.2,25000,196.8,3,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",0.8,0.2,0.4,25000,199.4,3,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",0.8,0.2,0.6,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",0.6,0.4,0.0,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",0.6,0.4,0.1,25000,199.0,3,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",0.6,0.4,0.2,25000,196.5,6,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",0.6,0.4,0.4,25000,197.4,4,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",0.6,0.4,0.6,25000,198.3,3,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",0.4,0.6,0.0,25000,193.1,1,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",0.4,0.6,0.1,25000,197.5,1,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",0.4,0.6,0.2,25000,197.2,1,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",0.4,0.6,0.4,25000,195.3,4,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",0.4,0.6,0.6,25000,197.3,1,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",0.2,0.8,0.0,25000,199.3,1,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",0.2,0.8,0.1,25000,197.4,1,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",0.2,0.8,0.2,25000,196.0,2,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",0.2,0.8,0.4,25000,195.7,2,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",0.2,0.8,0.6,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",0.0,1.0,0.0,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",0.0,1.0,0.1,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",0.0,1.0,0.2,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",0.0,1.0,0.4,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
rbf,x0_100_custom_0,"{""custom"": 0.0, ""x0"": 1.0}",0.0,1.0,0.6,25000,200.0,0,0.0001,2e-05,0.5,20000,1e-06,25000,ok,
